,sub,goal,trial_num_within_goal,trial_num,trial,current_state,planning_depth,decision,choice_numeric,control choice,got_to_goal
3535,20,3,13,-0.3559322033898305,13,toothbrush,3,2,0,1,1
3536,20,3,13,-0.3559322033898305,13,car,3,3,0,1,1
3537,20,2,14,-0.3389830508474576,14,start,2,1,1,0,1
3538,20,2,14,-0.3389830508474576,14,baby,2,2,0,1,1
3539,20,2,14,-0.3389830508474576,14,backpack,2,3,0,1,1
3540,20,3,14,-0.3220338983050847,14,start,3,1,0,1,1
3541,20,3,14,-0.3220338983050847,14,toothbrush,3,2,0,1,1
3542,20,3,14,-0.3220338983050847,14,car,3,3,0,1,1
3543,20,1,14,-0.3050847457627119,14,start,1,1,1,0,1
3544,20,1,14,-0.3050847457627119,14,baby,1,2,1,0,1
3545,20,1,14,-0.3050847457627119,14,backpack,1,3,0,1,1
3546,20,2,15,-0.288135593220339,15,start,2,1,1,0,1
3547,20,2,15,-0.288135593220339,15,toothbrush,2,2,0,1,1
3548,20,2,15,-0.288135593220339,15,backpack,2,3,0,1,1
3549,20,2,16,-0.2711864406779661,16,start,2,1,1,0,1
3550,20,2,16,-0.2711864406779661,16,toothbrush,2,2,0,1,1
3551,20,2,16,-0.2711864406779661,16,backpack,2,3,0,1,1
3552,20,1,15,-0.2542372881355932,15,start,1,1,0,1,1
3553,20,1,15,-0.2542372881355932,15,baby,1,2,1,0,1
3554,20,1,15,-0.2542372881355932,15,bowtie,1,3,0,1,1
3555,20,3,15,-0.2372881355932203,15,start,3,1,0,1,1
3556,20,3,15,-0.2372881355932203,15,toothbrush,3,2,0,1,1
3557,20,3,15,-0.2372881355932203,15,car,3,3,0,1,1
3558,20,1,16,-0.2203389830508474,16,start,1,1,1,0,1
3559,20,1,16,-0.2203389830508474,16,baby,1,2,1,0,1
3560,20,1,16,-0.2203389830508474,16,bowtie,1,3,0,1,1
3561,20,2,17,-0.2033898305084746,17,start,2,1,1,0,1
3562,20,2,17,-0.2033898305084746,17,toothbrush,2,2,0,1,1
3563,20,2,17,-0.2033898305084746,17,backpack,2,3,0,1,1
3564,20,1,17,-0.1864406779661017,17,start,1,1,1,0,1
3565,20,1,17,-0.1864406779661017,17,baby,1,2,1,0,1
3566,20,1,17,-0.1864406779661017,17,backpack,1,3,0,1,1
3567,20,3,16,-0.1694915254237288,16,start,3,1,0,1,1
3568,20,3,16,-0.1694915254237288,16,toothbrush,3,2,0,1,1
3569,20,3,16,-0.1694915254237288,16,car,3,3,0,1,1
3570,20,1,18,-0.1525423728813559,18,start,1,1,1,0,1
3571,20,1,18,-0.1525423728813559,18,baby,1,2,1,0,1
3572,20,1,18,-0.1525423728813559,18,backpack,1,3,0,1,1
3573,20,2,18,-0.135593220338983,18,start,2,1,1,0,1
3574,20,2,18,-0.135593220338983,18,baby,2,2,0,1,1
3575,20,2,18,-0.135593220338983,18,backpack,2,3,0,1,1
3576,20,2,19,-0.1186440677966101,19,start,2,1,1,0,1
3577,20,2,19,-0.1186440677966101,19,baby,2,2,0,1,1
3578,20,2,19,-0.1186440677966101,19,backpack,2,3,0,1,1
3579,20,1,19,-0.1016949152542373,19,start,1,1,1,0,1
3580,20,1,19,-0.1016949152542373,19,toothbrush,1,2,1,0,1
3581,20,1,19,-0.1016949152542373,19,backpack,1,3,0,1,1
3582,20,3,17,-0.0847457627118644,17,start,3,1,0,1,1
3583,20,3,17,-0.0847457627118644,17,toothbrush,3,2,0,1,1
3584,20,3,17,-0.0847457627118644,17,car,3,3,0,1,1
3585,20,3,18,-0.0677966101694915,18,start,3,1,0,1,1
3586,20,3,18,-0.0677966101694915,18,toothbrush,3,2,0,1,1
3587,20,3,18,-0.0677966101694915,18,car,3,3,0,1,1
3588,20,3,19,-0.0508474576271186,19,start,3,1,0,1,1
3589,20,3,19,-0.0508474576271186,19,toothbrush,3,2,0,1,1
3590,20,3,19,-0.0508474576271186,19,car,3,3,0,1,1
3591,20,1,20,-0.0338983050847457,20,start,1,1,1,0,1
3592,20,1,20,-0.0338983050847457,20,toothbrush,1,2,1,0,1
3593,20,1,20,-0.0338983050847457,20,car,1,3,0,1,1
3594,20,3,20,-0.0169491525423728,20,start,3,1,0,1,1
3595,20,3,20,-0.0169491525423728,20,toothbrush,3,2,0,1,1
3596,20,3,20,-0.0169491525423728,20,car,3,3,0,1,1
3597,20,2,20,0.0,20,start,2,1,1,0,1
3598,20,2,20,0.0,20,baby,2,2,0,1,1
3599,20,2,20,0.0,20,backpack,2,3,0,1,1
3600,21,1,1,-1.0,1,start,1,1,1,0,1
3601,21,1,1,-1.0,1,baby,1,2,0,1,1
3602,21,1,1,-1.0,1,backpack,1,3,0,1,1
3603,21,1,2,-0.9830508474576272,2,start,1,1,1,0,1
3604,21,1,2,-0.9830508474576272,2,baby,1,2,0,1,1
3605,21,1,2,-0.9830508474576272,2,backpack,1,3,0,1,1
3606,21,1,3,-0.9661016949152542,3,start,1,1,1,0,1
3607,21,1,3,-0.9661016949152542,3,toothbrush,1,2,1,0,1
3608,21,1,3,-0.9661016949152542,3,backpack,1,3,0,1,1
3609,21,3,1,-0.9491525423728814,1,start,3,1,1,0,1
3610,21,3,1,-0.9491525423728814,1,baby,3,2,1,0,1
3611,21,3,1,-0.9491525423728814,1,bowtie,3,3,1,0,1
3612,21,3,2,-0.9322033898305084,2,start,3,1,1,0,1
3613,21,3,2,-0.9322033898305084,2,toothbrush,3,2,0,1,1
3614,21,3,2,-0.9322033898305084,2,car,3,3,0,1,1
3615,21,2,1,-0.9152542372881356,1,start,2,1,1,0,1
3616,21,2,1,-0.9152542372881356,1,baby,2,2,1,0,1
3617,21,2,1,-0.9152542372881356,1,backpack,2,3,0,1,1
3618,21,3,3,-0.8983050847457628,3,start,3,1,1,0,1
3619,21,3,3,-0.8983050847457628,3,toothbrush,3,2,1,0,1
3620,21,3,3,-0.8983050847457628,3,car,3,3,0,1,1
3621,21,3,4,-0.8813559322033898,4,start,3,1,1,0,1
3622,21,3,4,-0.8813559322033898,4,toothbrush,3,2,1,0,1
3623,21,3,4,-0.8813559322033898,4,car,3,3,0,1,1
3624,21,3,5,-0.864406779661017,5,start,3,1,1,0,1
3625,21,3,5,-0.864406779661017,5,toothbrush,3,2,1,0,1
3626,21,3,5,-0.864406779661017,5,car,3,3,0,1,1
3627,21,2,2,-0.847457627118644,2,start,2,1,1,0,1
3628,21,2,2,-0.847457627118644,2,baby,2,2,1,0,1
3629,21,2,2,-0.847457627118644,2,backpack,2,3,0,1,1
3630,21,3,6,-0.8305084745762712,6,start,3,1,1,0,1
3631,21,3,6,-0.8305084745762712,6,baby,3,2,0,1,1
3632,21,3,6,-0.8305084745762712,6,bowtie,3,3,0,1,1
3633,21,3,7,-0.8135593220338984,7,start,3,1,1,0,1
3634,21,3,7,-0.8135593220338984,7,baby,3,2,1,0,1
3635,21,3,7,-0.8135593220338984,7,bowtie,3,3,1,0,1
3636,21,1,4,-0.7966101694915254,4,start,1,1,1,0,1
3637,21,1,4,-0.7966101694915254,4,toothbrush,1,2,0,1,1
3638,21,1,4,-0.7966101694915254,4,car,1,3,0,1,1
3639,21,1,5,-0.7796610169491526,5,start,1,1,1,0,1
3640,21,1,5,-0.7796610169491526,5,toothbrush,1,2,1,0,1
3641,21,1,5,-0.7796610169491526,5,car,1,3,0,1,1
3642,21,2,3,-0.7627118644067796,3,start,2,1,1,0,1
3643,21,2,3,-0.7627118644067796,3,toothbrush,2,2,1,0,1
3644,21,2,3,-0.7627118644067796,3,backpack,2,3,0,1,1
3645,21,2,4,-0.7457627118644068,4,start,2,1,1,0,1
3646,21,2,4,-0.7457627118644068,4,toothbrush,2,2,1,0,1
3647,21,2,4,-0.7457627118644068,4,backpack,2,3,0,1,1
3648,21,1,6,-0.7288135593220338,6,start,1,1,1,0,1
3649,21,1,6,-0.7288135593220338,6,toothbrush,1,2,1,0,1
3650,21,1,6,-0.7288135593220338,6,car,1,3,0,1,1
3651,21,1,7,-0.711864406779661,7,start,1,1,1,0,1
3652,21,1,7,-0.711864406779661,7,toothbrush,1,2,1,0,1
3653,21,1,7,-0.711864406779661,7,backpack,1,3,0,1,1
3654,21,2,5,-0.6949152542372882,5,start,2,1,1,0,0
3655,21,2,5,-0.6949152542372882,5,toothbrush,2,2,1,0,0
3656,21,2,5,-0.6949152542372882,5,car,2,3,1,0,0
3657,21,3,8,-0.6779661016949152,8,start,3,1,1,0,0
3658,21,3,8,-0.6779661016949152,8,baby,3,2,0,1,0
3659,21,3,8,-0.6779661016949152,8,backpack,3,3,1,0,0
3660,21,1,8,-0.6610169491525424,8,start,1,1,1,0,1
3661,21,1,8,-0.6610169491525424,8,toothbrush,1,2,1,0,1
3662,21,1,8,-0.6610169491525424,8,car,1,3,0,1,1
3663,21,3,9,-0.6440677966101694,9,start,3,1,1,0,0
3664,21,3,9,-0.6440677966101694,9,baby,3,2,1,0,0
3665,21,3,9,-0.6440677966101694,9,backpack,3,3,1,0,0
3666,21,2,6,-0.6271186440677966,6,start,2,1,1,0,0
3667,21,2,6,-0.6271186440677966,6,toothbrush,2,2,1,0,0
3668,21,2,6,-0.6271186440677966,6,car,2,3,1,0,0
3669,21,3,10,-0.6101694915254238,10,start,3,1,1,0,1
3670,21,3,10,-0.6101694915254238,10,baby,3,2,1,0,1
3671,21,3,10,-0.6101694915254238,10,bowtie,3,3,0,1,1
3672,21,2,7,-0.5932203389830508,7,start,2,1,1,0,1
3673,21,2,7,-0.5932203389830508,7,baby,2,2,1,0,1
3674,21,2,7,-0.5932203389830508,7,backpack,2,3,0,1,1
3675,21,2,8,-0.576271186440678,8,start,2,1,1,0,1
3676,21,2,8,-0.576271186440678,8,toothbrush,2,2,1,0,1
3677,21,2,8,-0.576271186440678,8,backpack,2,3,0,1,1
3678,21,1,9,-0.559322033898305,9,start,1,1,1,0,1
3679,21,1,9,-0.559322033898305,9,baby,1,2,1,0,1
3680,21,1,9,-0.559322033898305,9,bowtie,1,3,0,1,1
3681,21,2,9,-0.5423728813559322,9,start,2,1,1,0,0
3682,21,2,9,-0.5423728813559322,9,toothbrush,2,2,1,0,0
3683,21,2,9,-0.5423728813559322,9,car,2,3,1,0,0
3684,21,3,11,-0.5254237288135594,11,start,3,1,1,0,0
3685,21,3,11,-0.5254237288135594,11,baby,3,2,1,0,0
3686,21,3,11,-0.5254237288135594,11,backpack,3,3,1,0,0
3687,21,2,10,-0.5084745762711864,10,start,2,1,1,0,1
3688,21,2,10,-0.5084745762711864,10,toothbrush,2,2,1,0,1
3689,21,2,10,-0.5084745762711864,10,backpack,2,3,0,1,1
3690,21,1,10,-0.4915254237288136,10,start,1,1,1,0,1
3691,21,1,10,-0.4915254237288136,10,baby,1,2,1,0,1
3692,21,1,10,-0.4915254237288136,10,bowtie,1,3,0,1,1
3693,21,1,11,-0.4745762711864407,11,start,1,1,1,0,1
3694,21,1,11,-0.4745762711864407,11,toothbrush,1,2,1,0,1
3695,21,1,11,-0.4745762711864407,11,backpack,1,3,0,1,1
3696,21,3,12,-0.4576271186440678,12,start,3,1,1,0,0
3697,21,3,12,-0.4576271186440678,12,toothbrush,3,2,0,1,0
3698,21,3,12,-0.4576271186440678,12,backpack,3,3,1,0,0
3699,21,3,13,-0.4406779661016949,13,start,3,1,1,0,1
3700,21,3,13,-0.4406779661016949,13,baby,3,2,1,0,1
3701,21,3,13,-0.4406779661016949,13,bowtie,3,3,1,0,1
3702,21,3,14,-0.423728813559322,14,start,3,1,1,0,0
3703,21,3,14,-0.423728813559322,14,toothbrush,3,2,0,1,0
3704,21,3,14,-0.423728813559322,14,backpack,3,3,1,0,0
3705,21,2,11,-0.4067796610169492,11,start,2,1,1,0,1
3706,21,2,11,-0.4067796610169492,11,toothbrush,2,2,1,0,1
3707,21,2,11,-0.4067796610169492,11,backpack,2,3,0,1,1
3708,21,2,12,-0.3898305084745763,12,start,2,1,1,0,1
3709,21,2,12,-0.3898305084745763,12,toothbrush,2,2,1,0,1
3710,21,2,12,-0.3898305084745763,12,backpack,2,3,0,1,1
3711,21,1,12,-0.3728813559322034,12,start,1,1,1,0,1
3712,21,1,12,-0.3728813559322034,12,toothbrush,1,2,1,0,1
3713,21,1,12,-0.3728813559322034,12,backpack,1,3,0,1,1
3714,21,2,13,-0.3559322033898305,13,start,2,1,1,0,1
3715,21,2,13,-0.3559322033898305,13,toothbrush,2,2,1,0,1
3716,21,2,13,-0.3559322033898305,13,backpack,2,3,0,1,1
3717,21,1,13,-0.3389830508474576,13,start,1,1,1,0,1
3718,21,1,13,-0.3389830508474576,13,toothbrush,1,2,1,0,1
3719,21,1,13,-0.3389830508474576,13,car,1,3,0,1,1
3720,21,1,14,-0.3220338983050847,14,start,1,1,1,0,1
3721,21,1,14,-0.3220338983050847,14,toothbrush,1,2,1,0,1
3722,21,1,14,-0.3220338983050847,14,car,1,3,0,1,1
3723,21,3,15,-0.3050847457627119,15,start,3,1,1,0,1
3724,21,3,15,-0.3050847457627119,15,baby,3,2,1,0,1
3725,21,3,15,-0.3050847457627119,15,bowtie,3,3,1,0,1
3726,21,3,16,-0.288135593220339,16,start,3,1,1,0,1
3727,21,3,16,-0.288135593220339,16,baby,3,2,1,0,1
3728,21,3,16,-0.288135593220339,16,bowtie,3,3,1,0,1
3729,21,1,15,-0.2711864406779661,15,start,1,1,1,0,1
3730,21,1,15,-0.2711864406779661,15,baby,1,2,1,0,1
3731,21,1,15,-0.2711864406779661,15,bowtie,1,3,0,1,1
3732,21,2,14,-0.2542372881355932,14,start,2,1,1,0,1
3733,21,2,14,-0.2542372881355932,14,toothbrush,2,2,1,0,1
3734,21,2,14,-0.2542372881355932,14,backpack,2,3,0,1,1
3735,21,2,15,-0.2372881355932203,15,start,2,1,1,0,1
3736,21,2,15,-0.2372881355932203,15,toothbrush,2,2,1,0,1
3737,21,2,15,-0.2372881355932203,15,backpack,2,3,0,1,1
3738,21,2,16,-0.2203389830508474,16,start,2,1,1,0,0
3739,21,2,16,-0.2203389830508474,16,baby,2,2,1,0,0
3740,21,2,16,-0.2203389830508474,16,bowtie,2,3,1,0,0
3741,21,3,17,-0.2033898305084746,17,start,3,1,1,0,1
3742,21,3,17,-0.2033898305084746,17,baby,3,2,1,0,1
3743,21,3,17,-0.2033898305084746,17,bowtie,3,3,1,0,1
3744,21,3,18,-0.1864406779661017,18,start,3,1,1,0,0
3745,21,3,18,-0.1864406779661017,18,toothbrush,3,2,1,0,0
3746,21,3,18,-0.1864406779661017,18,backpack,3,3,1,0,0
3747,21,1,16,-0.1694915254237288,16,start,1,1,1,0,1
3748,21,1,16,-0.1694915254237288,16,toothbrush,1,2,1,0,1
3749,21,1,16,-0.1694915254237288,16,backpack,1,3,0,1,1
3750,21,1,17,-0.1525423728813559,17,start,1,1,1,0,1
3751,21,1,17,-0.1525423728813559,17,toothbrush,1,2,1,0,1
3752,21,1,17,-0.1525423728813559,17,backpack,1,3,0,1,1
3753,21,3,19,-0.135593220338983,19,start,3,1,1,0,0
3754,21,3,19,-0.135593220338983,19,baby,3,2,1,0,0
3755,21,3,19,-0.135593220338983,19,backpack,3,3,1,0,0
3756,21,1,18,-0.1186440677966101,18,start,1,1,1,0,1
3757,21,1,18,-0.1186440677966101,18,baby,1,2,1,0,1
3758,21,1,18,-0.1186440677966101,18,backpack,1,3,0,1,1
3759,21,2,17,-0.1016949152542373,17,start,2,1,1,0,0
3760,21,2,17,-0.1016949152542373,17,baby,2,2,1,0,0
3761,21,2,17,-0.1016949152542373,17,bowtie,2,3,1,0,0
3762,21,2,18,-0.0847457627118644,18,start,2,1,1,0,1
3763,21,2,18,-0.0847457627118644,18,toothbrush,2,2,1,0,1
3764,21,2,18,-0.0847457627118644,18,backpack,2,3,0,1,1
3765,21,1,19,-0.0677966101694915,19,start,1,1,1,0,1
3766,21,1,19,-0.0677966101694915,19,baby,1,2,1,0,1
3767,21,1,19,-0.0677966101694915,19,bowtie,1,3,0,1,1
3768,21,2,19,-0.0508474576271186,19,start,2,1,1,0,0
3769,21,2,19,-0.0508474576271186,19,toothbrush,2,2,1,0,0
3770,21,2,19,-0.0508474576271186,19,car,2,3,1,0,0
3771,21,2,20,-0.0338983050847457,20,start,2,1,1,0,1
3772,21,2,20,-0.0338983050847457,20,baby,2,2,1,0,1
3773,21,2,20,-0.0338983050847457,20,backpack,2,3,0,1,1
3774,21,1,20,-0.0169491525423728,20,start,1,1,1,0,1
3775,21,1,20,-0.0169491525423728,20,baby,1,2,1,0,1
3776,21,1,20,-0.0169491525423728,20,bowtie,1,3,0,1,1
3777,21,3,20,0.0,20,start,3,1,1,0,0
3778,21,3,20,0.0,20,baby,3,2,1,0,0
3779,21,3,20,0.0,20,backpack,3,3,1,0,0
3780,22,2,1,-1.0,1,start,2,1,1,0,1
3781,22,2,1,-1.0,1,baby,2,2,0,1,1
3782,22,2,1,-1.0,1,backpack,2,3,0,1,1
3783,22,1,1,-0.9830508474576272,1,start,1,1,1,0,1
3784,22,1,1,-0.9830508474576272,1,baby,1,2,1,0,1
3785,22,1,1,-0.9830508474576272,1,bowtie,1,3,0,1,1
3786,22,3,1,-0.9661016949152542,1,start,3,1,0,1,1
3787,22,3,1,-0.9661016949152542,1,baby,3,2,1,0,1
3788,22,3,1,-0.9661016949152542,1,bowtie,3,3,1,0,1
3789,22,2,2,-0.9491525423728814,2,start,2,1,1,0,1
3790,22,2,2,-0.9491525423728814,2,toothbrush,2,2,0,1,1
3791,22,2,2,-0.9491525423728814,2,backpack,2,3,0,1,1
3792,22,1,2,-0.9322033898305084,2,start,1,1,1,0,1
3793,22,1,2,-0.9322033898305084,2,toothbrush,1,2,1,0,1
3794,22,1,2,-0.9322033898305084,2,backpack,1,3,0,1,1
3795,22,3,2,-0.9152542372881356,2,start,3,1,0,1,1
3796,22,3,2,-0.9152542372881356,2,toothbrush,3,2,0,1,1
3797,22,3,2,-0.9152542372881356,2,car,3,3,0,1,1
3798,22,3,3,-0.8983050847457628,3,start,3,1,0,1,1
3799,22,3,3,-0.8983050847457628,3,toothbrush,3,2,0,1,1
3800,22,3,3,-0.8983050847457628,3,car,3,3,0,1,1
3801,22,1,3,-0.8813559322033898,3,start,1,1,1,0,1
3802,22,1,3,-0.8813559322033898,3,toothbrush,1,2,1,0,1
3803,22,1,3,-0.8813559322033898,3,car,1,3,0,1,1
3804,22,2,3,-0.864406779661017,3,start,2,1,1,0,1
3805,22,2,3,-0.864406779661017,3,toothbrush,2,2,0,1,1
3806,22,2,3,-0.864406779661017,3,backpack,2,3,0,1,1
3807,22,2,4,-0.847457627118644,4,start,2,1,1,0,1
3808,22,2,4,-0.847457627118644,4,toothbrush,2,2,0,1,1
3809,22,2,4,-0.847457627118644,4,backpack,2,3,0,1,1
3810,22,3,4,-0.8305084745762712,4,start,3,1,0,1,1
3811,22,3,4,-0.8305084745762712,4,toothbrush,3,2,0,1,1
3812,22,3,4,-0.8305084745762712,4,car,3,3,0,1,1
3813,22,2,5,-0.8135593220338984,5,start,2,1,1,0,1
3814,22,2,5,-0.8135593220338984,5,baby,2,2,0,1,1
3815,22,2,5,-0.8135593220338984,5,backpack,2,3,0,1,1
3816,22,2,6,-0.7966101694915254,6,start,2,1,1,0,1
3817,22,2,6,-0.7966101694915254,6,toothbrush,2,2,0,1,1
3818,22,2,6,-0.7966101694915254,6,backpack,2,3,0,1,1
3819,22,1,4,-0.7796610169491526,4,start,1,1,1,0,1
3820,22,1,4,-0.7796610169491526,4,baby,1,2,1,0,1
3821,22,1,4,-0.7796610169491526,4,bowtie,1,3,0,1,1
3822,22,3,5,-0.7627118644067796,5,start,3,1,0,1,1
3823,22,3,5,-0.7627118644067796,5,toothbrush,3,2,0,1,1
3824,22,3,5,-0.7627118644067796,5,car,3,3,0,1,1
3825,22,1,5,-0.7457627118644068,5,start,1,1,1,0,1
3826,22,1,5,-0.7457627118644068,5,toothbrush,1,2,1,0,1
3827,22,1,5,-0.7457627118644068,5,backpack,1,3,0,1,1
3828,22,3,6,-0.7288135593220338,6,start,3,1,0,1,1
3829,22,3,6,-0.7288135593220338,6,toothbrush,3,2,0,1,1
3830,22,3,6,-0.7288135593220338,6,car,3,3,0,1,1
3831,22,2,7,-0.711864406779661,7,start,2,1,1,0,1
3832,22,2,7,-0.711864406779661,7,baby,2,2,0,1,1
3833,22,2,7,-0.711864406779661,7,backpack,2,3,0,1,1
3834,22,3,7,-0.6949152542372882,7,start,3,1,0,1,1
3835,22,3,7,-0.6949152542372882,7,toothbrush,3,2,0,1,1
3836,22,3,7,-0.6949152542372882,7,car,3,3,0,1,1
3837,22,1,6,-0.6779661016949152,6,start,1,1,1,0,1
3838,22,1,6,-0.6779661016949152,6,baby,1,2,1,0,1
3839,22,1,6,-0.6779661016949152,6,backpack,1,3,0,1,1
3840,22,1,7,-0.6610169491525424,7,start,1,1,1,0,1
3841,22,1,7,-0.6610169491525424,7,toothbrush,1,2,1,0,1
3842,22,1,7,-0.6610169491525424,7,car,1,3,0,1,1
3843,22,2,8,-0.6440677966101694,8,start,2,1,1,0,1
3844,22,2,8,-0.6440677966101694,8,baby,2,2,0,1,1
3845,22,2,8,-0.6440677966101694,8,backpack,2,3,0,1,1
3846,22,3,8,-0.6271186440677966,8,start,3,1,0,1,1
3847,22,3,8,-0.6271186440677966,8,toothbrush,3,2,0,1,1
3848,22,3,8,-0.6271186440677966,8,car,3,3,0,1,1
3849,22,3,9,-0.6101694915254238,9,start,3,1,0,1,1
3850,22,3,9,-0.6101694915254238,9,toothbrush,3,2,0,1,1
3851,22,3,9,-0.6101694915254238,9,car,3,3,0,1,1
3852,22,1,8,-0.5932203389830508,8,start,1,1,1,0,1
3853,22,1,8,-0.5932203389830508,8,toothbrush,1,2,1,0,1
3854,22,1,8,-0.5932203389830508,8,car,1,3,0,1,1
3855,22,2,9,-0.576271186440678,9,start,2,1,1,0,1
3856,22,2,9,-0.576271186440678,9,toothbrush,2,2,0,1,1
3857,22,2,9,-0.576271186440678,9,backpack,2,3,0,1,1
3858,22,2,10,-0.559322033898305,10,start,2,1,1,0,1
3859,22,2,10,-0.559322033898305,10,toothbrush,2,2,0,1,1
3860,22,2,10,-0.559322033898305,10,backpack,2,3,0,1,1
3861,22,3,10,-0.5423728813559322,10,start,3,1,0,1,1
3862,22,3,10,-0.5423728813559322,10,toothbrush,3,2,0,1,1
3863,22,3,10,-0.5423728813559322,10,car,3,3,0,1,1
3864,22,1,9,-0.5254237288135594,9,start,1,1,1,0,1
3865,22,1,9,-0.5254237288135594,9,toothbrush,1,2,1,0,1
3866,22,1,9,-0.5254237288135594,9,car,1,3,0,1,1
3867,22,3,11,-0.5084745762711864,11,start,3,1,0,1,1
3868,22,3,11,-0.5084745762711864,11,toothbrush,3,2,0,1,1
3869,22,3,11,-0.5084745762711864,11,car,3,3,0,1,1
3870,22,3,12,-0.4915254237288136,12,start,3,1,0,1,1
3871,22,3,12,-0.4915254237288136,12,toothbrush,3,2,0,1,1
3872,22,3,12,-0.4915254237288136,12,car,3,3,0,1,1
3873,22,3,13,-0.4745762711864407,13,start,3,1,0,1,1
3874,22,3,13,-0.4745762711864407,13,toothbrush,3,2,0,1,1
3875,22,3,13,-0.4745762711864407,13,car,3,3,0,1,1
3876,22,1,10,-0.4576271186440678,10,start,1,1,1,0,1
3877,22,1,10,-0.4576271186440678,10,toothbrush,1,2,1,0,1
3878,22,1,10,-0.4576271186440678,10,backpack,1,3,0,1,1
3879,22,1,11,-0.4406779661016949,11,start,1,1,1,0,1
3880,22,1,11,-0.4406779661016949,11,baby,1,2,1,0,1
3881,22,1,11,-0.4406779661016949,11,bowtie,1,3,0,1,1
3882,22,3,14,-0.423728813559322,14,start,3,1,0,1,1
3883,22,3,14,-0.423728813559322,14,toothbrush,3,2,0,1,1
3884,22,3,14,-0.423728813559322,14,car,3,3,0,1,1
3885,22,1,12,-0.4067796610169492,12,start,1,1,1,0,1
3886,22,1,12,-0.4067796610169492,12,toothbrush,1,2,1,0,1
3887,22,1,12,-0.4067796610169492,12,car,1,3,0,1,1
3888,22,1,13,-0.3898305084745763,13,start,1,1,1,0,1
3889,22,1,13,-0.3898305084745763,13,baby,1,2,1,0,1
3890,22,1,13,-0.3898305084745763,13,backpack,1,3,0,1,1
3891,22,2,11,-0.3728813559322034,11,start,2,1,1,0,1
3892,22,2,11,-0.3728813559322034,11,toothbrush,2,2,0,1,1
3893,22,2,11,-0.3728813559322034,11,backpack,2,3,0,1,1
3894,22,1,14,-0.3559322033898305,14,start,1,1,1,0,1
3895,22,1,14,-0.3559322033898305,14,baby,1,2,1,0,1
3896,22,1,14,-0.3559322033898305,14,backpack,1,3,0,1,1
3897,22,3,15,-0.3389830508474576,15,start,3,1,0,1,1
3898,22,3,15,-0.3389830508474576,15,toothbrush,3,2,0,1,1
3899,22,3,15,-0.3389830508474576,15,car,3,3,0,1,1
3900,22,1,15,-0.3220338983050847,15,start,1,1,1,0,1
3901,22,1,15,-0.3220338983050847,15,toothbrush,1,2,1,0,1
3902,22,1,15,-0.3220338983050847,15,backpack,1,3,0,1,1
3903,22,2,12,-0.3050847457627119,12,start,2,1,1,0,1
3904,22,2,12,-0.3050847457627119,12,baby,2,2,0,1,1
3905,22,2,12,-0.3050847457627119,12,backpack,2,3,0,1,1
3906,22,1,16,-0.288135593220339,16,start,1,1,1,0,1
3907,22,1,16,-0.288135593220339,16,baby,1,2,1,0,1
3908,22,1,16,-0.288135593220339,16,bowtie,1,3,0,1,1
3909,22,2,13,-0.2711864406779661,13,start,2,1,1,0,0
3910,22,2,13,-0.2711864406779661,13,baby,2,2,0,1,0
3911,22,2,13,-0.2711864406779661,13,bowtie,2,3,1,0,0
3912,22,2,14,-0.2542372881355932,14,start,2,1,1,0,1
3913,22,2,14,-0.2542372881355932,14,baby,2,2,0,1,1
3914,22,2,14,-0.2542372881355932,14,backpack,2,3,0,1,1
3915,22,3,16,-0.2372881355932203,16,start,3,1,0,1,1
3916,22,3,16,-0.2372881355932203,16,toothbrush,3,2,0,1,1
3917,22,3,16,-0.2372881355932203,16,car,3,3,0,1,1
3918,22,2,15,-0.2203389830508474,15,start,2,1,1,0,1
3919,22,2,15,-0.2203389830508474,15,toothbrush,2,2,0,1,1
3920,22,2,15,-0.2203389830508474,15,backpack,2,3,0,1,1
3921,22,1,17,-0.2033898305084746,17,start,1,1,1,0,1
3922,22,1,17,-0.2033898305084746,17,baby,1,2,1,0,1
3923,22,1,17,-0.2033898305084746,17,bowtie,1,3,0,1,1
3924,22,2,16,-0.1864406779661017,16,start,2,1,1,0,1
3925,22,2,16,-0.1864406779661017,16,toothbrush,2,2,0,1,1
3926,22,2,16,-0.1864406779661017,16,backpack,2,3,0,1,1
3927,22,3,17,-0.1694915254237288,17,start,3,1,0,1,1
3928,22,3,17,-0.1694915254237288,17,toothbrush,3,2,0,1,1
3929,22,3,17,-0.1694915254237288,17,car,3,3,0,1,1
3930,22,1,18,-0.1525423728813559,18,start,1,1,1,0,1
3931,22,1,18,-0.1525423728813559,18,baby,1,2,1,0,1
3932,22,1,18,-0.1525423728813559,18,backpack,1,3,0,1,1
3933,22,2,17,-0.135593220338983,17,start,2,1,1,0,1
3934,22,2,17,-0.135593220338983,17,baby,2,2,0,1,1
3935,22,2,17,-0.135593220338983,17,backpack,2,3,0,1,1
3936,22,2,18,-0.1186440677966101,18,start,2,1,1,0,1
3937,22,2,18,-0.1186440677966101,18,toothbrush,2,2,0,1,1
3938,22,2,18,-0.1186440677966101,18,backpack,2,3,0,1,1
3939,22,3,18,-0.1016949152542373,18,start,3,1,0,1,1
3940,22,3,18,-0.1016949152542373,18,toothbrush,3,2,0,1,1
3941,22,3,18,-0.1016949152542373,18,car,3,3,0,1,1
3942,22,1,19,-0.0847457627118644,19,start,1,1,1,0,1
